SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21016229	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 03/02/2021 12:10 AM/SGOODWINREFER TO B & I - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-27	2021-03-04	2022-03-02	"""828 SUIRE AV, CINC - """	45205	39.1078901089878	-84.581924232705	02/27/2021 12:00:00 AM	03/04/2021 12:00:00 AM	03/04/2021 12:00:00 AM
SR21014434	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Outside near the handicap elevator there is discarded furniture and garbage blocking  the handicap elevator. """	Cinc Building Dept	2021-02-22	2021-03-04	2022-02-22	"""2633 GILBERT AV - GJ1702234072 """	45206	39.1288012715121	-84.4893356949531	02/22/2021 12:00:00 AM	03/04/2021 12:00:00 AM	03/04/2021 12:00:00 AM
SR21014137	CLOS	"""Tree, trim requird private"""	"""TTRMPVUF"""	"""Transfer: 02/25/2021 1:17 PM/SSITTASONprivate loc 3259 Erie - trees along Erie -- all private locs  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-02-21	2021-03-04	2022-02-25	"""3259 ERIE AV, CINC - GJ2262935477"""	45208	39.1392379805561	-84.4243765077123	02/21/2021 12:00:00 AM	03/04/2021 12:00:00 AM	03/04/2021 12:00:00 AM
SR21007696	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No heat."""	Cinc Building Dept	2021-02-01	2021-03-04	2022-02-01	"""2761 QUEEN CITY AV - GJ0796834312 """	45238	39.1331742296182	-84.5939218225987	02/01/2021 12:00:00 AM	03/04/2021 12:00:00 AM	03/04/2021 12:00:00 AM
SR21018356	NEW	"""Building, residential"""	"""BLD-RES"""	"""Retainer wall behind caller's property has started to collapse, about 10 feet have collapsed, and there is a lot of water coming through it. """	Cinc Building Dept	2021-03-05	2021-03-05	2022-03-05	"""2956 CENTRAL PKWY - GJ1327734893 """	45225	39.1371203363924	-84.532375083842	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21017197	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Defective retaining wall. """	Cinc Building Dept	2021-03-02	2021-03-05	2022-03-02	"""1009 ELIZA ST - GJ1333733836 """	45214	39.1275913789785	-84.5320115304938	03/02/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21016880	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201705224 due to ownership change."""	Cinc Building Dept	2021-03-02	2021-03-05	2022-03-02	"""3349 MEYER PL - GJ0813635936 """	45211	39.1477549259371	-84.5914815730346	03/02/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21016535	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Down spout has come loose from outlet causing water to freeze on exterior of building which in turn is causing ice to fall to the street and /or sidewalk. Location is front of building"""	Cinc Building Dept	2021-03-01	2021-03-05	2022-03-01	"""423 PLUM ST - GJ1463630807 """	45202	39.099997359943	-84.5179478835427	03/01/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21016691	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-01	2021-03-05	2022-03-01	"""759 MCMAKIN AV, CINC - GJ1433738816"""	45232	39.1721799659113	-84.5188633352596	03/01/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21015996	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-26	2021-03-05	2022-02-26	"""801 PLUM ST, CINC - """	45202	39.1042567891418	-84.5190605441106	02/26/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21015483	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-25	2021-03-05	2022-02-25	"""1932 STATE AV, CINC - GJ1221232898"""	45204	39.1194261091295	-84.5453032758357	02/25/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21000149	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-02	2021-03-05	2022-01-02	"""162 RICHARDSON PL, CINC - GJ0007331342"""	45233	39.1082820917916	-84.686060591303	01/02/2021 12:00:00 AM	03/05/2021 12:00:00 AM	03/05/2021 12:00:00 AM
SR21018854	NEW	"""Open Burning, garbage, tires"""	"""OPENBURN"""	"""caller stated that the owner is having young teenagers burn constuctuion debris she is pulling out of her house in a garbage can in the driveway.  The sell is horrible and the fumes are making it difficult to breath"""	Fire Dept	2021-03-08	2021-03-08	2022-03-08	"""5535 ARNSBY PL - GJ2464236756 """	45227	39.1510334759403	-84.4003838440529	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21019128	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-08	2021-03-08	2022-03-08	"""3611 PAXTON AV, CINC - GJ2177435735"""	45208	39.1425843816553	-84.4338631023727	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21018760	NEW	"""Building, residential"""	"""BLD-RES"""	"""**Needs Interpreter for Swahili or Kinyarwanda** Furnace is not working properly. Windows are broken; one is boarded, others missing panes. Basement walls leak whenever it rains. Mold issues in the bathrooms. Toilet leaks out of the bottom whenever it flushes. Kitchen sink cabinet is rotted out, pipe possibly has leaks. Rat infestation. Caller is case worker for tenant."""	Cinc Building Dept	2021-03-08	2021-03-08	2022-03-08	"""2015 HARRISON AV - GJ1047534320 """	45214	39.1326450432764	-84.5649376471528	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21018353	NEW	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 03/08/2021 2:30 AM/SGOODWINREFER TO B & I - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-05	2021-03-08	2022-03-08	"""1985 FAIRFAX AV, CINC - GJ1914734782"""	45207	39.1346672963867	-84.4645425442485	03/05/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21017169	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-02	2021-03-08	2022-03-02	"""814 GRAND AV, CINC - GJ1091031404"""	45205	39.1062902340869	-84.5608046993589	03/02/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21014728	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-23	2021-03-08	2022-02-23	"""650 STRAIGHT ST, CINC - """	45214	39.1302870374992	-84.5283200052095	02/23/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21007751	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-01	2021-03-08	2022-02-01	"""339 PROBASCO ST, CINC - GJ1418334596"""	45220	39.1342343091423	-84.5219877679925	02/01/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21006424	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Furnace has been red tagged by Duke and gas had been turned off by Duke; and it also had caught fire on 1-23-2021. Mold issues in the basement & bathroom. Mice, termite and other insect infestation. """	Cinc Building Dept	2021-01-27	2021-03-08	2022-01-27	"""2925 BOUDINOT AV - GJ0701034736 """	45238	39.1372190984407	-84.6048722601172	01/27/2021 12:00:00 AM	03/08/2021 12:00:00 AM	03/08/2021 12:00:00 AM
SR21019451	NEW	"""Building, residential"""	"""BLD-RES"""	"""Water is coming up through the bathroom floor. Caller thinks that there is a leak in the pipe underneath. Mold issues throughout the bathroom."""	Cinc Building Dept	2021-03-09	2021-03-09	2022-03-09	"""330 FOREST AV - GJ1594136125 """	45229	39.1475524781652	-84.5011843130134	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM
SR21016474	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Bathroom ceiling caved in"""	Cinc Building Dept	2021-03-01	2021-03-09	2022-03-01	"""815 ROSEMONT AV - GJ0882031504 """	45205	39.1076904046448	-84.5849357526227	03/01/2021 12:00:00 AM	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM
SR21014903	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Water leaking in wall dining room and bathroom"""	Cinc Building Dept	2021-02-23	2021-03-09	2022-02-23	"""2964 HIGHFOREST LN - GJ1066839518 """	45223	39.1793961744152	-84.5610926875326	02/23/2021 12:00:00 AM	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM
SR21013443	CLOS	"""Tree, trim requird private"""	"""TTRMPVUF"""	"""Transfer: 03/08/2021 8:29 AM/SSITTASONcitizen complaint  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-02-18	2021-03-09	2022-03-08	"""4986 OAKLAWN DR, CINC - GJ2356337906"""	45227	39.1616661304146	-84.4124640558177	02/18/2021 12:00:00 AM	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM
SR21012820	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Gutters are in disrepair, causing icing issues for the caller's property. """	Cinc Building Dept	2021-02-17	2021-03-09	2022-02-17	"""1665 BRUCE AV - GJ1213238173 """	45223	39.1669314983792	-84.5445866331279	02/17/2021 12:00:00 AM	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM
SR21008497	CLOS	"""Tree, trim required public"""	"""TRTRIMUF"""	"""Transfer: 03/08/2021 8:28 AM/SSITTASONNot GS loc  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-02-03	2021-03-09	2022-03-08	"""1317 MEIER AV, CINC - GJ2182034926"""	45208	39.1352864203966	-84.4335989101179	02/03/2021 12:00:00 AM	03/09/2021 12:00:00 AM	03/09/2021 12:00:00 AM
SR21019899	NEW	"""Building, residential"""	"""BLD-RES"""	"""Adding appartment with approval."""	Cinc Building Dept	2021-03-10	2021-03-10	2022-03-10	"""7854 NEWBEDFORD AV - GJ1954842745 """	45237	39.206250483216	-84.4573316252229	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21019791	NEW	"""Building, residential"""	"""BLD-RES"""	"""Downspout leaking to neighbor's property"""	Cinc Building Dept	2021-03-10	2021-03-10	2022-03-10	"""3622 FOREST PARK DR - GJ1604036266 """	45229	39.1487950998166	-84.4999958091462	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21019994	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-10	2021-03-10	2022-03-10	"""3655 WOODFORD RD, CINC - GJ2354539891"""	45213	39.1795433848735	-84.4120190853893	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21019274	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-09	2021-03-10	2022-03-09	"""3004 MONTCLAIR AV, CINC - GJ0739436395"""	45211	39.1521339753491	-84.5999185966525	03/09/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21018855	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 03/08/2021 2:48 PM/PCLEMONSThis Property is a abandoned and it has no water no electric call people live in it is condemned the roof has fell in the city has been out several times but nothing seems to be done about this house - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-08	2021-03-10	2022-03-08	"""712 GREENWOOD AV, CINC - GJ1699936795"""	45229	39.1533254025908	-84.4887246460289	03/08/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21018248	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue of B202005488 to update conditions and compliance times."""	Cinc Building Dept	2021-03-05	2021-03-10	2022-03-05	"""2162 SELIM AV - GJ1167333207 """	45214	39.1223277686332	-84.5514343072809	03/05/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21018013	CLOS	"""Building, residential"""	"""BLD-RES"""	"""STOVE ISN'T WORKING SINCE THIS MORNING. CONTACTED THE LANDLORD AT 8:30AM- WITH NO RESPONSE FROM THEM. """	Cinc Building Dept	2021-03-04	2021-03-10	2022-03-04	"""759 GREENWOOD AV - GJ1712036686 """	45229	39.1523077202543	-84.4873731590978	03/04/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21017514	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Bedroom ceiling collapsed and leaks. Mold issues in the bathroom. Heater blows cold air and it has a strong odor. Door is too lose. No lights in the parking lot and front of building. """	Cinc Building Dept	2021-03-03	2021-03-10	2022-03-03	"""4856 YARMOUTH AV - GJ1870839129 """	45237	39.1739016575466	-84.4682255631885	03/03/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21017105	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Reissue of B201907454 to new Ownership"""	Cinc Building Dept	2021-03-02	2021-03-10	2022-03-02	"""3834 GLENWAY AV - GJ0947732236 """	45205	39.114119925356	-84.5771237893001	03/02/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21016382	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect exterior to update conditions & reissue CC20170519."""	Cinc Building Dept	2021-03-01	2021-03-10	2022-03-01	"""2775 SHAFFER AV - GJ0842635600 """	45211	39.1446606933341	-84.5882294220156	03/01/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21016525	CLOS	"""Building, residential"""	"""BLD-RES"""	"""CEILING LEAKING/FRONT DOOR WONT CLOSE"""	Cinc Building Dept	2021-03-01	2021-03-10	2022-03-01	"""2367 WHEELER ST - GJ1431733809 """	45219	39.1271000352999	-84.5206860590014	03/01/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21016408	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Brincks falling from building"""	Cinc Building Dept	2021-03-01	2021-03-10	2022-03-01	"""409 WHITEMAN ST - GJ1398832882 """	45214	39.1188416378258	-84.5247851949287	03/01/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21015969	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-26	2021-03-10	2022-02-26	"""1261 PADDOCK HILLS AV, CINC - GJ1804238019"""	45229	39.1640841098118	-84.4762726345667	02/26/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21015860	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 03/02/2021 12:02 AM/SGOODWINREFER TO B & I - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-26	2021-03-10	2022-03-02	"""5406 READING RD, CINC - GJ1896939973"""	45237	39.1814468026201	-84.4649223901005	02/26/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21015849	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue CC20170051"""	Cinc Building Dept	2021-02-26	2021-03-10	2022-02-26	"""2280 WESTWOOD NORTHERN BLVD - GJ1006435853 """	45225	39.1465422624732	-84.5692184613361	02/26/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21015568	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Concrete steps have collapsed falling on gasline. Concrete needs to be removed."""	Cinc Building Dept	2021-02-25	2021-03-10	2022-02-25	"""107 MULBERRY ST - GJ1489232690 """	45202	39.1168913915021	-84.5144030335824	02/25/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21015010	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-24	2021-03-10	2022-02-24	"""2408 KENTON ST, CINC - GJ1662533642"""	45206	39.1250318500821	-84.4940559171559	02/24/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21014644	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-02-23	2021-03-10	2022-02-23	"""2809 ASHLAND AV, CINC - GJ1762534209"""	45206	39.1298882636805	-84.4823143210303	02/23/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21014347	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No hot water"""	Cinc Building Dept	2021-02-22	2021-03-10	2022-02-22	"""3639 READING RD - GJ1703736371 """	45229	39.1494937425552	-84.4884363701211	02/22/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21014403	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Living Room Ceiling leaking over the furnace"""	Cinc Building Dept	2021-02-22	2021-03-10	2022-02-22	"""1312 MAIN ST - GJ1514331956 """	45202	39.1102202026676	-84.5117338320033	02/22/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21009808	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Everytime the tenants above flush water leaks into caller's bathroom. Ceiling over tub leaks. Bathroom walls & ceiling are bubbling. Kitchen area water is leaking onto the flooring & under the cabinets. There is now mold issues througout the apartment. """	Cinc Building Dept	2021-02-09	2021-03-10	2022-02-09	"""835 POPLAR ST - GJ1365932420 """	45214	39.1147601896226	-84.5287324130058	02/09/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21009320	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Handicapped parking spot has been removed. No lighting for the handicap ramp. Floors are unfinished. One of the bedrooms has no electricity. Trash cans are being left in the path of the handicap ramp. Toilet is not handicap design. Lights in the kitchen constantly flicker. Closets have no storage racks or bars."""	Cinc Building Dept	2021-02-08	2021-03-10	2022-02-08	"""2634 MELROSE AV - GJ1696434074 """	45206	39.1288390663983	-84.490013758742	02/08/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21005519	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 01/25/2021 6:59 AM/PCLEMONSWater draining onto sidewalk - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-23	2021-03-10	2022-01-25	"""3186 PORTSMOUTH AV, CINC - GJ2251035842"""	45208	39.1433610453561	-84.425314607426	01/23/2021 12:00:00 AM	03/10/2021 12:00:00 AM	03/10/2021 12:00:00 AM
SR21020049	NEW	"""Building, residential"""	"""BLD-RES"""	"""Cracks and holes in bedroom.  Room is drafty."""	Cinc Building Dept	2021-03-11	2021-03-11	2022-03-11	"""4571 PADDOCK RD - GJ1779038315 """	45229	39.1668097065436	-84.4790975170687	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21020326	NEW	"""Building, residential"""	"""BLD-RES"""	"""Reissue from200905583 To update owner and conditions"""	Cinc Building Dept	2021-03-11	2021-03-11	2022-03-11	"""1623 WALNUT ST - GJ1488132316 """	45202	39.1135228537943	-84.5146485084735	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019914	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Adding basement appartment without approval."""	Cinc Building Dept	2021-03-10	2021-03-11	2022-03-10	"""7846 NEWBEDFORD AV - GJ1954742715 """	45237	39.2059754487255	-84.4573557299567	03/10/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019902	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Adding appartment without approval."""	Cinc Building Dept	2021-03-10	2021-03-11	2022-03-10	"""7854 NEWBEDFORD AV - GJ1954842745 """	45237	39.206250483216	-84.4573316252229	03/10/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019938	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Consolidation of all common area violations  from previously issued orders."""	Cinc Building Dept	2021-03-10	2021-03-11	2022-03-10	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	03/10/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019644	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Building in disrepair. Update orders."""	Cinc Building Dept	2021-03-10	2021-03-11	2022-03-10	"""2341 BURNET AV - GJ1588533544 """	45219	39.1243288088206	-84.5026565503963	03/10/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019823	CLOS	"""Building, residential"""	"""BLD-RES"""	"""No hot water since 2-11-2021"""	Cinc Building Dept	2021-03-10	2021-03-11	2022-03-10	"""758 CLARK ST - GJ1382531663 """	45203	39.1079016425111	-84.5270576262798	03/10/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21018789	CLOS	"""Tree, blocking visbility-priv"""	"""TRBVPRUF"""	"""Transfer: 03/10/2021 6:15 AM/SSITTASONsee citizen complaint  - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-03-08	2021-03-11	2022-03-10	"""6002 BRAMBLE AV, CINC - GJ2529736871"""	45227	39.1519104612177	-84.3927713975011	03/08/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21019067	OPEN	"""Building, residential"""	"""BLD-RES"""	"""No hot water since 2-26-2021. Hot water tank is """"busted"""". Management has not yet fix it. """	Cinc Building Dept	2021-03-08	2021-03-11	2022-03-08	"""2558 RING PL - GJ1115632037 """	45204	39.1119273126153	-84.5577830585392	03/08/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21018051	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Faulty wiring in basement"""	Cinc Building Dept	2021-03-04	2021-03-11	2022-03-04	"""753 WOODLAWN AV - GJ1029531284 """	45205	39.1053496883374	-84.5679679436357	03/04/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21017409	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Living ceiling collapsed."""	Cinc Building Dept	2021-03-03	2021-03-11	2022-03-03	"""1860 QUEEN CITY AV - GJ1088733701 """	45214	39.1269726598348	-84.5603706515475	03/03/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21017349	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Illegal fence installation."""	Cinc Building Dept	2021-03-03	2021-03-11	2022-03-03	"""136 W 64TH ST - GJ1685940920 """	45216	39.1904941303928	-84.4890356410505	03/03/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015891	CLOS	"""Building, residential"""	"""BLD-RES"""	"""One of the bedrooms has a very strong foul smell, the smell is coming from the walls. The bathroom floor is not level, it is sinking and has bubbles. Holes under the both bathroom & kitchen sinks. Rat infestation. """	Cinc Building Dept	2021-02-26	2021-03-11	2022-02-26	"""626 ROCKDALE AV - GJ1655235867 """	45229	39.1450776400342	-84.4941942168594	02/26/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015265	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202003868 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015249	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202001411 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2102 QUEEN CITY AV - GJ0998333902 """	45214	39.1290011977933	-84.5707544748713	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015267	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202006466 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015271	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201905762 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015268	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201905499 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015251	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202002850 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015276	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201905764 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2102 QUEEN CITY AV - GJ0998333902 """	45214	39.1290011977933	-84.5707544748713	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015284	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201905766 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2102 QUEEN CITY AV - GJ0998333902 """	45214	39.1290011977933	-84.5707544748713	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
SR21015287	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B201905767 due to ownership change."""	Cinc Building Dept	2021-02-24	2021-03-11	2022-02-24	"""2100 QUEEN CITY AV - GJ1001133915 """	45214	39.1291086780688	-84.5704261867808	02/24/2021 12:00:00 AM	03/11/2021 12:00:00 AM	03/11/2021 12:00:00 AM
